	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
23	2305_0	fall no cd drive find cheap also portable make best friend someone always look space	cd drive	37--45	-1	cd no find drive
1996	617_0	no luck although i wait hour phone visited machouse state call center due many phonecalls difficult believe	call center	90--101	-1	center many state call phonecalls machouse
1365	1332_0	do think i purposely destroy netbook i demand new set do think 's fun take public transport way service center get non satisfactory solution or rather no solution	service center	145--159	-1	center service take way public transport
1582	141_0	called acer many time want pay shipping ship repair center i disappointed since brand new computer	shipping	48--56	-1	center shipping
1111	2161_0	this great several lecture back back n't chance charge one lecture	charge	83--89	1	chance back one n't charge lecture
1925	109_0	then cease charge	charge	15--23	-1	charge cease
1830	255_1	there small red circle next x middle i click say consider replace battery not hold full charge	charge	156--162	-1	charge hold full
17	2009_1	the battery never hold charge long one hour within two month stop hold charge ten minute	charge	27--33	-1	charge hold stop
1066	2009_2	the battery never hold charge long one hour within two month stop hold charge ten minute	charge	96--102	-1	charge hold stop
394	90_1	the battery never hold charge long one hour within two month stop hold charge ten minute	charge	25--31	-1	charge hold stop
261	90_2	the battery never hold charge long one hour within two month stop hold charge ten minute	charge	94--100	-1	charge hold stop
134	1457_0	must keep plug time not keep charge long four minute	charge	68--74	-1	charge keep
1073	1374_0	also need talk representative microsoft charge i believe robbery since charge enormous amount badly design system people would go xp could	representative microsoft	31--56	-1	charge representative microsoft
199	2976_0	they stay charge little hour	charge	15--22	-1	charge stay
2204	2010_0	later hold zero charge replacement work less three month	charge	21--27	-1	charge work
1621	91_0	later hold zero charge replacement work less three month	charge	19--25	-1	charge work
1945	900_0	then within 5 month charger crap	charger	27--34	-1	charger crap
534	359_0	charger seem large class computer	charger	0--7	-1	charger seem
2194	657_0	it blue screen without warning run simply basic chrome	chrome	64--70	-1	chrome simply it basic
1251	624_0	they claim call center still	call center	11--22	-1	claim call center
496	2713_2	the screen graphic clarity sharpness great	sharpness	37--46	1	clarity screen graphic sharpness
771	2713_1	the screen graphic clarity sharpness great	clarity	24--31	1	clarity sharpness
1561	235_1	the screen bright clear operating system solid friendly novice	operating system	36--52	1	clear screen operating system bright
1888	1435_0	it take approximately 3 try get site close browser reopen actually work	browser	78--85	0	close reopen site browser
1341	1675_0	it 's color even cool	color	5--10	1	color 's it cool
2310	386_2	the screen large crystal clear amazing color resolution	resolution	67--77	1	color crystal amazing resolution
2235	8_1	overall laptop definitely keeper simple yet stylish design array fantastic color choose	color	106--112	1	color fantastic choose
948	2415_0	the gray color good choice	gray color	4--14	1	color gray the choice
1914	2077_1	the screen show great color	color	23--29	1	color great show
585	386_1	the screen large crystal clear amazing color resolution	color	56--62	1	color resolution
597	1767_0	its white color stylish college student easy take carry take class	color	10--15	1	color stylish white its
1828	1801_1	if ever see spin beach ball come think n't check activity monitor app see disk throughput temporarily drop zero	spin beach ball	21--39	-1	come beach ball spin think
1951	2173_2	with program come ilife iwork i set beginning	iwork	59--64	0	come ilife iwork
1758	2677_0	as laptop not purchase software option come lot i consider useless application	software option	38--54	-1	come option software
919	2738_0	comfterbale use light easy transport	use	15--18	1	comfterbale use transport
2	2782_2	keyboard alright plate around cheap plastic make hollow sound use mouse command button	mouse command button	115--136	-1	command use mouse button
1968	277_1	the internet lock freeze every time try use command prompt would not work	command prompt	79--93	-1	command use work prompt
1221	762_0	i agree previous comment asus tech support is horrible which is a con in my opinion	asus tech support	39--56	-1	comment support tech horrible asus agree previous
803	2827_0	this computer i use daily nice compact design	design	40--46	1	compact use daily computer design nice
784	648_0	moral story do not buy anything company not respect customer	company	45--54	-1	company buy anything
1639	2047_0	i never buy another computer dell ever awful work i treat company	company	110--117	-1	company treat
1543	333_0	it 's graphic n't bad low end macbook pro spectrum easily capable run starcraft ii game comparable graphic	graphic	5--13	1	comparable bad graphic game
2072	333_1	it 's graphic n't bad low end macbook pro spectrum easily capable run starcraft ii game comparable graphic	graphic	151--159	0	comparable bad graphic game
952	1749_1	only thing use document creation apple doesnt provide kind word processor work window iwork cheap compare office	office	177--183	-1	compare office
123	3041_0	processor when compare 3 week old early 2011 edition i barely experience difference performance 2 3 ghz v 2 4 ghz	processor	0--9	0	compare processor
1509	1734_0	it drive crazy i want download game something nature i ca n't play not compatable software	software	134--142	-1	compatable play software
1802	2247_0	ilife easily compatible microsoft office send receive file pc	ilife	0--5	1	compatible ilife
1198	314_0	i like program good office save file completely compatible office program well	program	13--21	1	compatible program file office
1055	2512_0	there nothing complain system	system	39--45	1	complain system
451	1357_0	after little year macbook pro monitor completely die	monitor	62--69	-1	completely die pro after monitor
904	1450_0	the best thing build computer u ca n't company 's like dell allow choose component good price get computer compare one apple $ 2000 system google dell coupon find code take signifiant amount price	component	112--122	1	component choose
1	1805_1	good every day compute web browsing	every day compute	9--28	1	compute web good every day
1811	1606_1	i also not like loud noise make bottom computer would get really hot	bottom computer	55--77	-1	computer bottom get
49	1576_0	the display computer best i 've see long time battery life long continent	display	4--11	1	computer display
2133	2581_0	its nice learn feature happy sophisticated computer	feature	37--45	0	computer feature learn
0	2333_1	obviously one important feature computer human interface	human interface	69--84	0	computer feature one important human interface obviously
1690	102_2	the dv4 boast faster processor memory big hard drive old computer plus good quality web cam nicer screen many feature	hard drive	62--72	1	computer hard drive
546	1411_1	there hardly memory computer 's hard drive	hard drive	45--55	-1	computer hard drive memory
315	102_1	the dv4 boast faster processor memory big hard drive old computer plus good quality web cam nicer screen many feature	memory	41--47	1	computer memory
265	62_0	they include memory computer know vista would run slowly	memory	31--37	-1	computer memory
304	2360_0	navigation computer far superior compare windows operate system well	navigation	0--10	1	computer navigation
1126	2722_0	i 'm really impress quality performance price computer	quality	30--37	1	computer quality
334	312_6	the computer run fast no problem ilife software come iphoto imovie web itunes garageband helpful well	run	13--17	1	computer run fast
2119	2571_0	i get ton compliment size speaking someone regularly commute bus i attest fact perfect size computer 're restrict width body compute room	size	34--38	1	computer size
533	2571_1	i get ton compliment size speaking someone regularly commute bus i attest fact perfect size computer 're restrict width body compute room	size	147--151	1	computer size
1166	348_0	love size computer since play game	size	11--15	1	computer size
378	997_2	drivers update ok bios update freeze system computer shut	system	49--55	-1	computer system
1882	2210_0	it also lightweight make transport computer easy	transport	36--48	1	computer transport
277	2146_1	but a way bigger screen is able connect hdmi	hdmi	59--63	0	connect hdmi
