	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
340	34_0	we still sit bar drink sangria face away bar turn back around $ 2 go people next u say bartender take	sangria	52--59	0	bar drink sangria face
3212	3672_4	the staff busy order sushi dinner lay eat bar even bring check	bar	86--89	0	bar eat
1153	53_0	so much usual bar food go enjoy menu sample one hand crafted beer	bar food	28--36	1	bar food much so go usual
1051	1161_0	great bar gorgeous bartender 've ever see specifically blond lady	bar	6--9	1	bar great bartender
1143	1949_0	if 's quick martini bar i recommend jeffery 's mind blow roast chicken go village	martini	21--28	0	bar martini
3278	665_0	i would recommend put name get drink local bar first though wait time	drink	60--65	0	bar name get drink time though recommend wait first
1308	898_0	but thing wife i hat loud felt like 'bar ' 'pub '	bar	76--79	-1	bar pub
3585	2259_0	we eat outside haru 's sake bar haru 's restaurant next door overflow	bar	30--33	0	bar sake overflow outside haru eat
341	34_1	we still sit bar drink sangria face away bar turn back around $ 2 go people next u say bartender take	bar	29--32	0	bar sangria turn
342	34_2	we still sit bar drink sangria face away bar turn back around $ 2 go people next u say bartender take	bar	86--89	0	bar sangria turn
1052	1161_1	great bar gorgeous bartender 've ever see specifically blond lady	bartender	25--35	1	bar see bartender gorgeous
74	627_0	after really enjoy bar sit table dinner	bar	39--42	1	bar sit
1976	2677_0	just n't take seat bar back half restaurant saw woman get nudged 40times sit	seat	20--24	-1	bar take seat
3175	3666_1	yes wait seat small no wait area seat bar take	seat	89--93	-1	bar take seat
2892	3019_0	my husband i couple time time sit sushi bar chef yoshi order everything ala carte	sushi bar	79--88	0	bar yoshi sushi
3528	3103_0	ask usha nice bartender manhattan	bartender	25--34	1	bartender manhattan
343	34_3	we still sit bar drink sangria face away bar turn back around $ 2 go people next u say bartender take	bartender	165--174	-1	bartender take
2501	30_0	the bartender recent visit incredibly rude i never go back	bartender	4--13	-1	bartender visit
782	1600_1	the combination fresh tomato sauce fresh mozz cheese basil dough make import flour make one good pizza 's ny	fresh mozz cheese	39--56	1	basil fresh cheese mozz
781	1600_0	the combination fresh tomato sauce fresh mozz cheese basil dough make import flour make one good pizza 's ny	fresh tomato sauce	19--37	1	basil fresh sauce tomato
784	1600_3	the combination fresh tomato sauce fresh mozz cheese basil dough make import flour make one good pizza 's ny	dough	72--77	1	basil make dough
1182	2019_4	i cod paella spicy filling i 'm big eater could eat half boyfriend classic fish chip big serving least 5 piece fish basketful fry	fry	211--216	0	basketful fish 5 fry piece eat
174	2639_1	luckily save room bbq salmon sea bass crispy duck	sea bass	42--50	1	bass sea duck
1859	2443_3	great food spinach corn dumpling massaman curry friendly no nonsense service clean funky bathroom	bathroom	121--129	1	bathroom curry funky clean
3531	629_0	the place 's decor hidden bathroom make good laugh	decor	12--17	1	bathroom decor
3516	151_2	however want great food great price n't mind decor ca n't beat place	decor	68--73	-1	beat decor
2683	1456_1	you certainly find restaurant offer superior fine din experience superb food reasonable price la villa ca n't beat	price	115--121	1	beat food price villa reasonable
2262	2799_0	ca n't beat price	price	23--29	1	beat price
2579	329_2	service devine oyster sensual come price ca n't beat	price	66--71	1	beat price
1348	1662_0	$ 20 eat sushi not beat	sushi	24--29	0	beat sushi $ eat
3407	966_4	the price not beat quality quantity freshness taste	taste	67--72	1	beat taste freshness quality quantity
740	818_1	the place beautiful bar scene seem happen	bar scene	34--43	1	beautiful bar place scene
899	1887_2	it kinda noisy table close together 's still beautiful place enjoy nice dinner	place	79--84	1	beautiful enjoy 's together place kinda close still
455	998_0	the restaurant look beautiful green lawn hudson river statue liberty	lawn	46--51	1	beautiful lawn green liberty
2177	1713_1	other little crowded bit overpriced atmosphere fill energy beautiful people course food surprising good	people	112--118	1	beautiful little overpriced crowded food energy people atmosphere other bit fill
701	833_0	metrazur beautiful spot overlook main terminal	spot	25--29	1	beautiful metrazur overlook spot
2624	1872_0	thalia beautiful restaurant beautiful people serve food n't quite match	people serve	48--62	1	beautiful people food restaurant serve n't match
3048	3668_1	i mango chicken ca n't go tell delicious presentation beautiful	presentation	85--97	1	beautiful presentation delicious
763	924_1	with theater 2 block away delicious meal beautiful room	room	70--74	1	beautiful room block meal
3544	448_0	because delicate thin crust take out pie get soggy box	take out pie	36--49	-1	because get crust pie take out
1836	58_2	a cool bar great food ton excellent beer	beer	50--54	1	beer bar excellent
1718	62_1	always ask bartender seasonal beer	bartender	16--25	0	beer bartender
1086	3211_1	after 2 try waiter take away n't even look yet full beer yet drink manager approach tell u need table people reservation	beer	90--95	0	beer full look yet
1520	2646_3	only wine beer serve house variety actually quite good	serve	23--29	-1	beer good serve
317	620_0	the 100 different beer offer thier guest make husband happy food delicious i must recommend dish must pumpkin tortellini	beer	28--33	1	beer guest
2193	2906_0	instead order ice cold beer work indian	beer	28--32	1	beer indian
912	499_2	the pastrami sandwich like buttah pickle icy cold beer wash pleasurable experience	pickle	47--54	1	beer pickle
1518	2646_1	only wine beer serve house variety actually quite good	beer	14--18	0	beer serve only wine
1517	2646_0	only wine beer serve house variety actually quite good	wine	5--9	0	beer wine
1797	316_1	there great deal 6 blue point oyster beer glass wine $ 8	beer	54--58	0	beer wine
2252	1730_1	salads delicious way begin meal	meal	40--44	1	begin meal
3560	2114_0	tire cold get restaurant sit begin order appetizer	appetizer	89--99	0	begin order appetizer
803	3353_0	bread beginning super tasty make want pizza delicious come personal size however warn peter 's favourite pizza prosciutto baby arugula actually margarite pizza cold prosciutto baby arugula top like salad	bread	6--11	1	beginning want bread
920	1555_0	behind counter two men squeeze	counter	12--19	-1	behind men counter
372	1104_0	i egg benedict brunch bad entire life i try remove hollandaise sauce completely fail	egg benedict	12--25	-1	benedict brunch egg
3529	299_0	the service outstanding crab cake egg benedict could not well	service	4--11	1	benedict service
517	2900_0	the beverage excellent dessert good	beverage	4--13	1	beverage excellent
1461	3084_5	the food include famous scrumptious bombay style chaat bhelpuri sevpuri samosa chaats well great indian appetizer	bombay style chaat	36--54	1	bhelpuri chaat style include bombay
1458	3084_2	the food include famous scrumptious bombay style chaat bhelpuri sevpuri samosa chaats well great indian appetizer	sevpuri	73--80	1	bhelpuri include chaats sevpuri appetizer
1457	3084_1	the food include famous scrumptious bombay style chaat bhelpuri sevpuri samosa chaats well great indian appetizer	bhelpuri	63--71	1	bhelpuri style sevpuri chaat
716	3582_0	but big bun	bun	31--34	0	big bun but
1009	3332_1	however summer 2003 seem management change great big door replace glass front rid dark romantic getup	door	86--90	1	big door
2377	2117_0	roll big not good sashimi n't fresh	sashimi	39--46	-1	big good fresh roll sashimi
2508	1846_2	the highlight night mayonnaise side fry i receive one food runner not good consider bill nearly $ 100	bill	142--146	-1	bill consider
938	3018_0	oh n't even let start expensive bill	bill	51--56	-1	bill expensive oh
1055	3123_2	we plan get dessert waitress basically bill u chance order	bill	71--75	0	bill order
671	3081_0	i recommend garlic shrimp okra bindi anything lamb	garlic shrimp	16--29	1	bindi garlic shrimp
2889	328_1	went 3 day oyster binge fish bring closing i glad place o trip end great	oyster	16--22	0	binge 3 oyster day
2890	328_2	went 3 day oyster binge fish bring closing i glad place o trip end great	fish	35--39	0	binge fish
1539	1945_0	if want casual neighborhood bistro great food excellent service place	food	56--60	1	bistro great neighborhood food want casual
2552	1894_0	the place bistro mean simple dish wine serve efficiently bustling atmosphere	place	4--9	1	bistro place
2079	2861_0	while staff little bistro friendly i never experience incompetency	staff	10--15	1	bistro staff
2929	2359_0	the $ 300 bill bit steep experience great	bill	9--13	-1	bit bill
3276	508_0	frites delicious bit thick side	frites	0--6	1	bit frites
2138	2620_0	the service bit slow friendly	service	4--11	-1	bit service
1434	2502_1	the space bit small live music jazz night loud cramp	space	4--9	-1	bit space
1827	1607_0	the service bit slow harken back year grow napoli italy thing not rush sit dinner table night	service	4--11	-1	bit the service
3270	1716_0	lucky strike great casual place grab bite eat	place	31--36	1	bite place
2937	1715_0	i would definitely go back exotic martini blackboard	martini	63--71	1	blackboard martini
1944	1039_0	the decor really blah not hip happening	decor	4--9	-1	blah decor the really
214	3130_0	the food bland oily	food	4--8	-1	bland food the
2776	2040_1	the makhani ok korma bland	korma	25--30	-1	bland korma
1932	3505_1	when 's not make authentic neapolitan pizza open brick oven lightly fry zucchini blossom 's visit regular grow legion check newcomer	zucchini blossom	89--106	1	blossom 's visit zucchini
1145	1949_2	if 's quick martini bar i recommend jeffery 's mind blow roast chicken go village	roast chicken	88--101	1	blow mind roast go chicken jeffery
2357	237_3	i recommend jelly fish drunken chicken soupy dumpling certainly stir fry blue crab	stir fry blue crab	83--101	1	blue certainly crab recommend chicken stir fry
3190	3638_5	we figure never argentinian pizza grab lunch share large pelligrini pizza two special one goat cheese blue cheese excellent	blue cheese	172--183	1	blue cheese two one large excellent grab pelligrini goat special pizza
3145	394_6	aside sea urchin chef recommend assortment fish include fatty yellow tail boton shrimp blue fin torry fatty tuna sea eel etc	blue fin torry fatty tuna	113--140	0	blue fatty yellow etc tuna fin torry
1796	316_0	there great deal 6 blue point oyster beer glass wine $ 8	blue point oyster	29--47	0	blue point oyster deal 6
380	323_3	the menu look good except offer chilean sea bass server not offer special write board outside	special	101--109	0	board special
3192	3088_1	the 'kamasutra ' 'bombay cosmopolitan ' excellent tipsy no time	bombay cosmopolitan	21--40	1	bombay cosmopolitan ' tipsy
792	1490_0	both fresh mozzarella slice plain cheese slice phenomenal	fresh mozzarella slice	9--32	1	both phenomenal slice mozzarella fresh
3242	2471_0	the weird thing get bottle waitress would simply multiply glass price x4 make no sense whatsoever	bottle	37--43	0	bottle waitress
2364	3377_0	then get rip free box wine	box wine	25--33	1	box wine free rip get
692	932_0	it take 25 minute bring appetizer	appetizer	37--46	0	bring appetizer
3584	1420_0	note not serve beer must bring	beer	28--32	-1	bring beer
3210	3672_2	the staff busy order sushi dinner lay eat bar even bring check	check	110--115	0	bring check
