	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
223	2936_0	oh and it ha word and stuff but it a trial version so after about a month or so when you go to open it it ask for a product key which didnt come with the comput and even after click cancel it wont let you use it at all i use the old word process which work good	word process	240--254	1	and ha word and stuff the and use use the old word process work good	1.0
224	1432_0	i am constantli tri to uninstal program clean cooki and delet unus file	program	36--44	0	uninstal program	0.0
225	1668_0	the onli bad part is the size weight	size	25--29	-1	size weight	0.0
226	1535_0	howev i love thi particular mac becaus it veri fast great size and ha fantast featur like the light keyboard and easi mous pad	size	65--69	1	love becaus it veri fast great size	1.0
227	29_0	i had to adjust my mousepad sensit becaus it is veri sensit	mousepad sensit	19--39	-1	adjust my mousepad sensit becaus it is veri sensit	0.0
228	733_0	microsoft seem to be unabl to keep up with repair for the multitud of window problem	window	74--81	-1	window problem	-1.0
229	2171_0	i can have both osx and window xp run at the same time	osx	16--19	1	osx and window xp	1.0
230	113_0	in fact somehow and i never open it up some speck of dust or someth got insid the screen and are now there perman behind the front of the screen in the way of the display	screen	92--98	-1	of got insid the screen the front of the screen the of the	0.0
231	1458_0	the batteri is irreplac	batteri	6--13	-1	the batteri is irreplac	0.0
232	1694_0	overal i experienc a huge chang in that my mac run pretti fast compar to my old pc	run	52--56	1	huge chang that mac run fast old pc	1.0
233	2821_0	oh yea ha no numer pad on the side	numer pad	15--26	-1	ha no numer pad side	-1.0
234	313_2	i also purchas iwork to go with it which ha program for word process spreadsheet and present similar to microsoft offic	microsoft offic	121--137	0	to go similar to microsoft offic	0.0
235	2506_1	i wa origin concern that i couldn t view work i had done in colleg on my mac becaus of the pc format but i wa even more thrill to learn of program like ilif and iwork that allow you to convert your pc document into readabl file on mac	ilif	170--175	1	program like ilif and iwork	1.0
236	1056_0	befor i reload with window 7 ultim and use onli the download driver from acer s site	driver	72--79	0	onli the download driver acer site	0.0
237	2496_0	mac is not made for game	game	20--26	-1	made for game	0.0
238	391_0	i paid for extra memori and the 17 inch screen as well as the top of the line dvd and cd burner	memori	17--23	0	paid for extra memori and screen as as top and	1.0
239	1154_0	so after appl replac the hard drive i enjoy anoth 4 month of my new comput until it froze thi morn complet	hard drive	29--39	0	replac the hard drive	-1.0
240	111_0	the keyboard which gener felt okay even for someon use to a desktop keyboard now look terribl	desktop keyboard	67--83	0	the keyboard felt okay use to a desktop keyboard look terribl	-1.0
241	1771_1	it is easi to navig and updat program	navig	14--22	1	it is easi to navig and updat program	1.0
242	2853_1	it took toshiba tech support 4 call and 4 differ tech to correct the problem	tech	53--58	-1	4 call 4 differ tech	0.0
243	1569_0	lightweight long batteri life excel transit from pc	batteri life	18--30	1	lightweight long batteri life excel transit	1.0
244	2378_0	it is fast and i have not had a problem with internet connect or ani other problem	internet connect	45--64	1	fast had with internet connect or other problem	-1.0
245	835_0	but it ha a major design flaw	design	20--26	-1	major design flaw	0.0
246	340_0	they also have a longer servic life than other comput i have sever friend who still use the older appl powerbook	servic life	24--36	1	have a longer servic life other comput have	0.0
247	2785_0	also the extend warranti wa a problem	extend warranti	10--27	-1	the extend warranti problem	-1.0
248	2258_1	applic respond immedi not like the tire ms applic	ms applic	55--70	-1	not like the tire ms applic	1.0
249	2130_0	i also like the glass screen	glass screen	17--29	1	like the glass screen	1.0
250	2270_0	a great featur is the spotlight search one can search for document by simpli type a keyword rather than pars ten of file folder for a document	spotlight search	23--39	1	great featur is the spotlight search one can search document type	1.0
251	2754_1	i recommend for word process and internet user	internet	36--44	1	internet user	0.0
252	2168_0	there is a backlit keyboard which is perfect for type in the dark	backlit keyboard	11--27	1	is a backlit keyboard which is perfect type	1.0
253	1496_3	all of the program keynot page number have an option to save your document as microsoft compat which realli elimin the need for the actual	number	37--44	0	number have	0.0
254	141_1	call acer mani time they want me to pay the ship to ship it to their repair center i wa veri disappoint sinc it is a brand new comput	repair center	77--90	0	to to ship to their repair center i wa veri disappoint	-1.0
255	3006_0	lot of preload softwar	preload softwar	8--26	1	lot of preload softwar	0.0
256	846_0	i m have the laptop return unrepair sinc pay $ 176 everi 3 month just isn t worth it that s about how long the port seem to last	port	123--127	-1	the how long the port seem	0.0
257	771_0	the rep did not even answer my question i had to ask him if he understood what i ask or if he spoke english becaus he didn t even tri to acknowledg my question	rep	4--7	-1	the rep answer	0.0
258	2588_2	it offic compat but the featur and it function is all new again so you might as well save the money and just learn the pre instal mac program	program	150--158	0	instal mac program	0.0
259	1316_0	the tech guy then said the servic center doe not do 1 to 1 exchang and i have to direct my concern to the sale team which is the retail shop which i bought my netbook from	servic center	27--41	-1	the servic center do the the	0.0
260	1922_0	the batteri life wa suppos to be 6 hour but even if i ran off the batteri with the high effici set the batteri would onli last me on averag about 2 5 to 3 hour	batteri life	4--16	-1	the batteri life suppos ran the batteri the set the batteri	0.0
261	90_2	the batteri never held a charg longer than one hour and within two month stop hold a charg for more than ten minut	charg	94--100	-1	a charg longer hold a charg minut	0.0
262	301_0	i have not had a problem with the applic quit or freez	applic	34--46	1	applic quit	0.0
263	2836_1	the mous on the pad the left button alway stick	left button	26--37	-1	the the pad the left button	0.0
264	2807_2	the headphon and mic jack are in front of touch pad make the touch pad hard to use when use headphon mic not to mention the laptop wa design for right hand person	touch pad	43--52	0	the front of touch pad make the touch pad hard use the	-1.0
265	62_0	they should have includ more memori on their comput if they knew vista would run slowli	memori	31--37	-1	includ more memori	0.0
266	713_1	i ve had to call appl support to set up my new printer and have had wonder experi with help english speak from vancouv tech that walk me through the process to help me	tech	139--144	1	speak from vancouv tech walk	0.0
267	2753_0	best thing is i can use exist 32 bit old program	program	44--52	1	use exist 32 bit old program	0.0
268	811_0	comput ha been at servic facil more than in my hand	servic facil	21--37	-1	servic facil than	0.0
269	2318_0	wonder zoom	zoom	10--17	1	wonder zoom	1.0
270	246_1	veri fast boot up and shut down	shut down	22--31	1	boot shut down	0.0
271	904_1	then one month after the warranti expir the replac charger went	replac charger	48--67	-1	the the replac charger went	0.0
272	3045_0	fan nois the fan made a constant hiss nois in the background	fan	0--3	-1	fan nois constant nois	1.0
273	1713_0	love the speed especi	speed	9--14	1	love the speed especi	1.0
274	2529_0	well i have to say sinc i bought my mac i won t ever go back to ani window	window	71--78	-1	to go to ani window	0.0
275	2875_0	the toshiba laptop i am use is easier to use than most i have tri	use	43--46	1	easier to use most	1.0
276	2338_0	i take it everywher with me becaus it s so easi to carri	carri	53--58	1	take it becaus it s so easi to carri	1.0
277	2146_1	but with a way bigger screen and is abl to connect to an hdmi	hdmi	59--63	0	abl to connect to an hdmi	0.0
278	2707_0	would like more trendi high tech featur	featur	34--42	-1	like more trendi high tech featur	1.0
279	2824_0	simpl to use and great graphic	graphic	25--33	1	use great graphic	1.0
280	842_0	i m still within the one year warranti but the repair depot ha deem that thi time it wa caus by physic abus and is not cover	warranti	30--38	-1	i m still within the one year warranti but the deem	0.0
281	1799_3	the sata control is the motherboard chip that let the cpu talk to the hard drive	hard drive	75--85	0	the let the to the hard drive	-1.0
282	2331_0	i also tri the touch pad and compar it to other netbook in the store	touch pad	19--28	0	tri the touch pad the	0.0
283	746_0	no they don t even support their own bio and it could be a problem with the bio how can a compani that make a fairli decent product get away with such insan	bio	37--41	-1	support their own bio problem with the bio with	0.0
