	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
223	2936_0	oh and it has word and stuff but its a trial version so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all i use the old word processer which works good	word processer	240--254	1	and has word and stuff the and use use the old word processer works good	1.0
224	1432_0	i am constantly trying to uninstall programs clean cookies and delete unused files	programs	36--44	0	uninstall programs	0.0
225	1668_0	the only bad part is the size weight	size	25--29	-1	size weight	0.0
226	1535_0	however i love this particular mac because its very fast great size and has fantastic features like the lighted keyboard and easy mouse pad	size	65--69	1	love because its very fast great size	1.0
227	29_0	i had to adjust my mousepad sensitivity because it is very sensitive	mousepad sensitivity	19--39	-1	adjust my mousepad sensitivity because it is very sensitive	0.0
228	733_0	microsoft seems to be unable to keep up with repairs for the multitude of windows problems	windows	74--81	-1	windows problems	-1.0
229	2171_0	i can have both osx and windows xp running at the same time	osx	16--19	1	osx and windows xp	1.0
230	113_0	in fact somehow and i never opened it up some specks of dust or something got inside the screen and are now there permanently behind the front of the screen in the way of the display	screen	92--98	-1	of got inside the screen the front of the screen the of the	0.0
231	1458_0	the battery is irreplaceable	battery	6--13	-1	the battery is irreplaceable	0.0
232	1694_0	overall i experienced a huge change in that my mac runs pretty fast compared to my old pc	runs	52--56	1	huge change that mac runs fast old pc	1.0
233	2821_0	oh yea has no numeric pad on the side	numeric pad	15--26	-1	has no numeric pad side	-1.0
234	313_2	i also purchased iwork to go with it which has programs for word processing spreadsheets and presentations similar to microsoft office	microsoft office	121--137	0	to go similar to microsoft office	0.0
235	2506_1	i was originally concerned that i couldn t view work i had done in college on my mac because of the pc formatting but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs	ilife	170--175	1	programs like ilife and iwork	1.0
236	1056_0	before i reloaded with windows 7 ultimate and used only the downloaded drivers from acer s site	drivers	72--79	0	only the downloaded drivers acer site	0.0
237	2496_0	mac is not made for gaming	gaming	20--26	-1	made for gaming	0.0
238	391_0	i paid for extra memory and the 17 inch screen as well as the top of the line dvd and cd burners	memory	17--23	0	paid for extra memory and screen as as top and	1.0
239	1154_0	so after apple replaced the hard drive i enjoyed another 4 months of my new computer until it froze this morning completely	hard drive	29--39	0	replaced the hard drive	-1.0
240	111_0	the keyboard which generally felt okay even for someone used to a desktop keyboard now looks terrible	desktop keyboard	67--83	0	the keyboard felt okay used to a desktop keyboard looks terrible	-1.0
241	1771_1	it is easy to navigate and update programs	navigate	14--22	1	it is easy to navigate and update programs	1.0
242	2853_1	it took toshiba tech support 4 calls and 4 different techs to correct the problem	techs	53--58	-1	4 calls 4 different techs	0.0
243	1569_0	lightweight long battery life excellent transition from pc	battery life	18--30	1	lightweight long battery life excellent transition	1.0
244	2378_0	it is fast and i have not had a problem with internet connection or any other problems	internet connection	45--64	1	fast had with internet connection or other problems	-1.0
245	835_0	but it has a major design flaw	design	20--26	-1	major design flaw	0.0
246	340_0	they also have a longer service life than other computers i have several friends who still use the older apple powerbook	service life	24--36	1	have a longer service life other computers have	0.0
247	2785_0	also the extended warranty was a problem	extended warranty	10--27	-1	the extended warranty problem	-1.0
248	2258_1	applications respond immediately not like the tired ms applications	ms applications	55--70	-1	not like the tired ms applications	1.0
249	2130_0	i also liked the glass screen	glass screen	17--29	1	liked the glass screen	1.0
250	2270_0	a great feature is the spotlight search one can search for documents by simply typing a keyword rather than parsing tens of file folders for a document	spotlight search	23--39	1	great feature is the spotlight search one can search documents typing	1.0
251	2754_1	i recommend for word processing and internet users	internet	36--44	1	internet users	0.0
252	2168_0	there is a backlit keyboard which is perfect for typing in the dark	backlit keyboard	11--27	1	is a backlit keyboard which is perfect typing	1.0
253	1496_3	all of the programs keynote pages numbers have an option to save your documents as microsoft compatible which really eliminates the need for the actual	numbers	37--44	0	numbers have	0.0
254	141_1	called acer many times they want me to pay the shipping to ship it to their repair center i was very disappointed since it is a brand new computer	repair center	77--90	0	to to ship to their repair center i was very disappointed	-1.0
255	3006_0	lots of preloaded software	preloaded software	8--26	1	lots of preloaded software	0.0
256	846_0	i m having the laptop returned unrepaired since paying $176 every 3 months just isn t worth it that s about how long the port seems to last	port	123--127	-1	the how long the port seems	0.0
257	771_0	the rep did not even answer my question i had to ask him if he understood what i ask or if he spoke english because he didn t even try to acknowledge my question	rep	4--7	-1	the rep answer	0.0
258	2588_2	its office compatible but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs	programs	150--158	0	installed mac programs	0.0
259	1316_0	the tech guy then said the service center does not do 1 to 1 exchange and i have to direct my concern to the sales team which is the retail shop which i bought my netbook from	service center	27--41	-1	the service center do the the	0.0
